Filename,State,Iteration,Idx1,Idx2,Idx3,Idx4,Idx5,Idx6,Idx7,Idx8,Idx9,Idx10
1.csv,US-AK,1,0.99868169,0.818646469,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,6,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,11,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,16,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,21,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,26,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,31,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,36,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,41,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,46,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,51,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,56,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,61,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,66,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,71,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,76,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,81,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,86,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,91,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,96,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,101,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,106,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,111,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,116,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,121,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,126,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,131,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,136,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,141,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,146,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,151,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,156,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,161,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,166,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,171,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,176,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,181,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,186,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,191,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,196,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AK,201,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,1,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,6,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,11,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,16,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,21,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,26,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,31,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,36,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,41,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,46,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,51,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,56,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,61,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,66,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,71,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,76,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,81,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,86,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,91,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,96,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,101,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,106,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,111,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,116,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,121,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,126,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,131,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,136,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,141,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,146,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,151,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,156,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,161,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,166,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,171,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,176,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,181,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,186,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,191,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,196,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AL,201,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,1,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,6,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,11,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,16,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,21,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,26,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,31,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,36,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,41,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,46,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,51,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,56,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,61,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,66,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,71,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,76,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,81,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,86,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,91,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,96,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,101,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,106,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,111,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,116,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,121,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,126,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,131,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,136,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,141,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,146,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,151,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,156,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,161,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,166,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,171,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,176,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,181,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,186,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,191,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,196,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AR,201,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,1,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,6,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,11,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,16,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,21,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,26,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,31,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,36,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,41,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,46,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,51,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,56,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,61,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,66,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,71,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,76,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,81,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,86,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,91,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,96,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,101,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,106,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,111,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,116,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,121,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,126,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,131,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,136,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,141,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,146,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,151,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,156,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,161,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,166,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,171,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,176,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,181,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,186,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,191,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,196,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-AZ,201,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,1,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,6,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,11,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,16,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,21,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,26,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,31,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,36,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,41,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,46,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,51,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,56,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,61,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,66,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,71,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,76,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,81,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,86,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,91,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,96,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,101,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,106,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,111,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,116,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,121,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,126,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,131,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,136,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
1.csv,US-CA,141,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369,0.341366369
